seed,winner,turns,rounds,temperature,ph,current_era,consumed_climate_cards,remaining_climate_cards,board_occupancy,p1_score,p2_score,p1_efficiency,p2_efficiency,p1_dead_turns,p2_dead_turns,terminal
1228,,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,15,15,0.75,1.0,4,6,True
1229,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,12,14,0.7058823529411765,0.9333333333333333,5,6,True
1230,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,15,16,0.8333333333333334,1.0666666666666667,5,6,True
1231,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,13,14,0.7647058823529411,0.9333333333333333,5,6,True
1232,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,13,15,0.7647058823529411,1.0,5,6,True
1233,2.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,10,14,0.5555555555555556,0.9333333333333333,4,6,True
1234,1.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,15,14,0.8333333333333334,0.9333333333333333,5,6,True
1235,,21,11,28.0,8.200000000000001,1,10,20,0.1875,16,16,0.8888888888888888,1.0666666666666667,5,6,True
1236,,21,11,28.0,8.200000000000001,1,10,20,0.1875,13,13,0.7222222222222222,0.8666666666666667,5,6,True
1237,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,14,16,0.7777777777777778,1.0666666666666667,5,6,True
1238,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,13,15,0.7647058823529411,1.0,5,6,True
1239,2.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,14,15,0.7368421052631579,1.0,4,6,True
1240,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,10,16,0.625,1.0666666666666667,5,6,True
1241,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,13,16,0.7222222222222222,1.0666666666666667,5,6,True
1242,2.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,15,16,0.7894736842105263,1.0666666666666667,4,6,True
1243,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,14,15,0.7777777777777778,1.0,5,6,True
1244,2.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,11,14,0.5789473684210527,0.9333333333333333,4,6,True
1245,1.0,35,18,29.5,7.95,2,17,13,0.1875,14,13,0.8235294117647058,0.8666666666666667,12,13,True
1246,2.0,33,17,29.5,7.949999999999999,2,16,14,0.1875,14,15,0.8235294117647058,1.0,11,12,True
1247,,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,16,16,0.8,1.0666666666666667,4,6,True
1248,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,12,14,0.6666666666666666,0.9333333333333333,5,6,True
1249,2.0,21,11,28.0,8.200000000000001,1,10,20,0.16666666666666666,11,14,0.7333333333333333,0.9333333333333333,6,6,True
1250,,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,14,14,0.7,0.9333333333333333,4,6,True
1251,2.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,12,14,0.631578947368421,0.9333333333333333,4,6,True
1252,,31,16,29.5,7.8999999999999995,2,15,15,0.20833333333333334,14,14,0.7,0.9333333333333333,9,11,True
1253,2.0,29,15,29.5,7.95,2,14,16,0.16666666666666666,14,16,0.9333333333333333,1.0666666666666667,10,10,True
1254,2.0,21,11,28.0,8.200000000000001,1,10,20,0.16666666666666666,13,14,0.8125,0.9333333333333333,6,6,True
1255,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,13,15,0.7647058823529411,1.0,5,6,True
1256,,21,11,28.0,8.200000000000001,1,10,20,0.1875,15,15,0.8333333333333334,1.0,5,6,True
1257,2.0,21,11,28.0,8.200000000000001,1,10,20,0.16666666666666666,11,14,0.7333333333333333,0.9333333333333333,6,6,True
1258,2.0,21,11,28.0,8.200000000000001,1,10,20,0.16666666666666666,11,14,0.7333333333333333,0.9333333333333333,6,6,True
1259,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,13,15,0.7222222222222222,1.0,5,6,True
1260,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,11,14,0.6470588235294118,0.9333333333333333,5,6,True
1261,2.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,13,16,0.7222222222222222,1.0666666666666667,4,6,True
1262,2.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,14,15,0.7,1.0,4,6,True
1263,2.0,21,11,28.0,8.200000000000001,1,10,20,0.16666666666666666,11,15,0.7333333333333333,1.0,6,6,True
1264,,21,11,28.0,8.200000000000001,1,10,20,0.1875,14,14,0.7777777777777778,0.9333333333333333,5,6,True
1265,1.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,15,13,0.75,0.8666666666666667,4,6,True
1266,,21,11,28.0,8.200000000000001,1,10,20,0.1875,14,14,0.7777777777777778,0.9333333333333333,5,6,True
1267,,33,17,32.5,7.449999999999999,3,16,14,0.1875,15,15,0.8333333333333334,1.0,11,12,True
1268,2.0,21,11,28.0,8.200000000000001,1,10,20,0.16666666666666666,13,17,0.9285714285714286,1.1333333333333333,6,6,True
1269,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,13,15,0.7647058823529411,1.0,5,6,True
1270,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,15,16,0.8333333333333334,1.0666666666666667,5,6,True
1271,1.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,15,13,0.75,0.8666666666666667,4,6,True
1272,2.0,21,11,28.0,8.200000000000001,1,10,20,0.16666666666666666,12,15,0.8,1.0,6,6,True
1273,,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,15,15,0.75,1.0,4,6,True
1274,,21,11,28.0,8.200000000000001,1,10,20,0.1875,15,15,0.8333333333333334,1.0,5,6,True
1275,,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,15,15,0.75,1.0,4,6,True
1276,2.0,21,11,28.0,8.200000000000001,1,10,20,0.16666666666666666,11,15,0.7333333333333333,1.0,6,6,True
1277,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,14,15,0.7777777777777778,1.0,5,6,True
1278,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,13,16,0.8125,1.0666666666666667,5,6,True
1279,2.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,14,16,0.7,1.0666666666666667,4,6,True
1280,,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,16,16,0.8,1.0666666666666667,4,6,True
1281,2.0,21,11,28.0,8.200000000000001,1,10,20,0.16666666666666666,12,14,0.8,0.9333333333333333,6,6,True
1282,2.0,21,11,28.0,8.200000000000001,1,10,20,0.16666666666666666,10,14,0.7142857142857143,0.9333333333333333,6,6,True
1283,2.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,12,14,0.631578947368421,0.9333333333333333,4,6,True
1284,2.0,29,15,29.5,7.85,2,14,16,0.16666666666666666,12,14,0.75,0.9333333333333333,10,10,True
1285,2.0,21,11,28.0,8.200000000000001,1,10,20,0.16666666666666666,12,15,0.8,1.0,6,6,True
1286,1.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,16,15,0.8,1.0,4,6,True
1287,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,12,14,0.7058823529411765,0.9333333333333333,5,6,True
1288,2.0,33,17,29.5,7.9,2,16,14,0.1875,15,16,0.8333333333333334,1.0666666666666667,11,12,True
1289,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,14,15,0.7777777777777778,1.0,5,6,True
1290,2.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,11,14,0.55,0.9333333333333333,4,6,True
1291,2.0,31,16,29.5,7.949999999999999,2,15,15,0.16666666666666666,12,14,0.75,0.9333333333333333,11,11,True
1292,,21,11,28.0,8.200000000000001,1,10,20,0.1875,15,15,0.7894736842105263,1.0,5,6,True
1293,2.0,29,15,29.5,7.85,2,14,16,0.20833333333333334,12,15,0.631578947368421,1.0,8,10,True
1294,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,13,15,0.7647058823529411,1.0,5,6,True
1295,,21,11,28.0,8.200000000000001,1,10,20,0.1875,14,14,0.7777777777777778,0.9333333333333333,5,6,True
1296,,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,15,15,0.75,1.0,4,6,True
1297,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,14,15,0.7368421052631579,1.0,5,6,True
1298,2.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,13,14,0.65,0.9333333333333333,4,6,True
1299,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,14,16,0.8235294117647058,1.0666666666666667,5,6,True
1300,2.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,13,15,0.65,1.0,4,6,True
1301,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,14,15,0.7368421052631579,1.0,5,6,True
1302,,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,15,15,0.75,1.0,4,6,True
1303,2.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,14,15,0.7,1.0,4,6,True
1304,2.0,31,16,29.5,7.8999999999999995,2,15,15,0.1875,14,16,0.7777777777777778,1.0666666666666667,10,11,True
1305,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,13,15,0.7222222222222222,1.0,5,6,True
1306,2.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,14,15,0.7,1.0,4,6,True
1307,2.0,33,17,29.5,7.8999999999999995,2,16,14,0.1875,11,14,0.6470588235294118,0.9333333333333333,11,12,True
1308,2.0,21,11,28.0,8.200000000000001,1,10,20,0.16666666666666666,12,14,0.75,0.9333333333333333,6,6,True
1309,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,15,16,0.7894736842105263,1.0666666666666667,5,6,True
1310,,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,14,14,0.7,0.9333333333333333,4,6,True
1311,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,12,15,0.7058823529411765,1.0,5,6,True
1312,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,13,15,0.7222222222222222,1.0,5,6,True
1313,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,13,16,0.7222222222222222,1.0666666666666667,5,6,True
1314,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,15,16,0.8333333333333334,1.0666666666666667,5,6,True
1315,2.0,21,11,28.0,8.200000000000001,1,10,20,0.16666666666666666,12,14,0.75,0.9333333333333333,6,6,True
1316,2.0,21,11,28.0,8.200000000000001,1,10,20,0.16666666666666666,11,14,0.7333333333333333,0.9333333333333333,6,6,True
1317,2.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,13,14,0.6842105263157895,0.9333333333333333,4,6,True
1318,2.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,14,15,0.7,1.0,4,6,True
1319,2.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,15,16,0.75,1.0666666666666667,4,6,True
1320,2.0,21,11,28.0,8.200000000000001,1,10,20,0.16666666666666666,12,16,0.8,1.0666666666666667,6,6,True
1321,2.0,21,11,28.0,8.200000000000001,1,10,20,0.16666666666666666,14,16,0.875,1.0666666666666667,6,6,True
1322,,21,11,28.0,8.200000000000001,1,10,20,0.1875,14,14,0.7777777777777778,0.9333333333333333,5,6,True
1323,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,13,14,0.7222222222222222,0.9333333333333333,5,6,True
1324,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,14,15,0.7368421052631579,1.0,5,6,True
1325,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,13,14,0.7222222222222222,0.9333333333333333,5,6,True
1326,2.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,14,16,0.7368421052631579,1.0666666666666667,4,6,True
1327,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,12,16,0.75,1.0666666666666667,5,6,True
1328,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,13,14,0.7222222222222222,0.9333333333333333,5,6,True
1329,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,14,15,0.7777777777777778,1.0,5,6,True
1330,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,11,14,0.6470588235294118,0.9333333333333333,5,6,True
1331,2.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,15,16,0.75,1.0666666666666667,4,6,True
1332,2.0,33,17,29.5,7.949999999999999,2,16,14,0.1875,12,15,0.7058823529411765,1.0,11,12,True
1333,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,16,17,0.8888888888888888,1.1333333333333333,5,6,True
1334,,21,11,28.0,8.200000000000001,1,10,20,0.1875,15,15,0.8823529411764706,1.0,5,6,True
1335,2.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,12,14,0.631578947368421,0.9333333333333333,4,6,True
1336,2.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,14,15,0.7368421052631579,1.0,4,6,True
1337,,31,16,29.5,7.8999999999999995,2,15,15,0.20833333333333334,16,16,0.8,1.0666666666666667,9,11,True
1338,2.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,14,15,0.7,1.0,4,6,True
1339,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,12,15,0.7058823529411765,1.0,5,6,True
1340,,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,14,14,0.7,0.9333333333333333,4,6,True
1341,2.0,27,14,29.5,7.8999999999999995,2,13,17,0.1875,13,14,0.7222222222222222,0.9333333333333333,8,9,True
1342,2.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,13,14,0.65,0.9333333333333333,4,6,True
1343,2.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,14,16,0.7368421052631579,1.0666666666666667,4,6,True
1344,,21,11,28.0,8.200000000000001,1,10,20,0.1875,15,15,0.7894736842105263,1.0,5,6,True
1345,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,15,17,0.8823529411764706,1.1333333333333333,5,6,True
1346,2.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,11,14,0.5789473684210527,0.9333333333333333,4,6,True
1347,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,14,15,0.7777777777777778,1.0,5,6,True
1348,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,14,16,0.7777777777777778,1.0666666666666667,5,6,True
1349,,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,14,14,0.7,0.9333333333333333,4,6,True
1350,2.0,21,11,28.0,8.200000000000001,1,10,20,0.16666666666666666,12,15,0.8,1.0,6,6,True
1351,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,11,14,0.6470588235294118,0.9333333333333333,5,6,True
1352,,21,11,28.0,8.200000000000001,1,10,20,0.1875,15,15,0.8333333333333334,1.0,5,6,True
1353,2.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,14,15,0.7,1.0,4,6,True
1354,2.0,21,11,28.0,8.200000000000001,1,10,20,0.16666666666666666,13,16,0.9285714285714286,1.0666666666666667,6,6,True
1355,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,11,14,0.6470588235294118,0.9333333333333333,5,6,True
1356,1.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,15,13,0.8333333333333334,0.8666666666666667,5,6,True
1357,,21,11,28.0,8.200000000000001,1,10,20,0.1875,16,16,0.8421052631578947,1.0666666666666667,5,6,True
1358,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,13,15,0.7647058823529411,1.0,5,6,True
1359,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,14,15,0.7777777777777778,1.0,5,6,True
1360,1.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,15,14,0.75,0.9333333333333333,4,6,True
1361,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,12,15,0.7058823529411765,1.0,5,6,True
1362,2.0,21,11,28.0,8.200000000000001,1,10,20,0.16666666666666666,10,14,0.7142857142857143,0.9333333333333333,6,6,True
1363,2.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,14,16,0.7,1.0666666666666667,4,6,True
1364,2.0,21,11,28.0,8.200000000000001,1,10,20,0.16666666666666666,15,17,0.9375,1.1333333333333333,6,6,True
1365,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,14,15,0.7368421052631579,1.0,5,6,True
1366,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,12,14,0.7058823529411765,0.9333333333333333,5,6,True
1367,2.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,15,16,0.75,1.0666666666666667,4,6,True
1368,2.0,21,11,28.0,8.200000000000001,1,10,20,0.16666666666666666,11,15,0.7333333333333333,1.0,6,6,True
1369,2.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,14,16,0.7,1.0666666666666667,4,6,True
1370,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,12,14,0.7058823529411765,0.9333333333333333,5,6,True
1371,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,8,14,0.5,0.9333333333333333,5,6,True
1372,,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,15,15,0.75,1.0,4,6,True
1373,2.0,37,19,29.5,7.95,2,18,12,0.16666666666666666,11,15,0.7857142857142857,1.0,14,14,True
1374,1.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,16,15,0.8,1.0,4,6,True
1375,2.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,16,17,0.8,1.1333333333333333,4,6,True
1376,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,12,15,0.6666666666666666,1.0,5,6,True
1377,2.0,21,11,28.0,8.200000000000001,1,10,20,0.16666666666666666,12,14,0.8,0.9333333333333333,6,6,True
1378,2.0,25,13,29.5,7.8500000000000005,2,12,18,0.1875,11,14,0.6470588235294118,0.9333333333333333,7,8,True
1379,2.0,21,11,28.0,8.200000000000001,1,10,20,0.16666666666666666,12,14,0.75,0.9333333333333333,6,6,True
1380,2.0,21,11,28.0,8.200000000000001,1,10,20,0.16666666666666666,11,14,0.7333333333333333,0.9333333333333333,6,6,True
1381,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,13,15,0.7647058823529411,1.0,5,6,True
1382,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,15,16,0.8333333333333334,1.0666666666666667,5,6,True
1383,,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,14,14,0.7368421052631579,0.9333333333333333,4,6,True
1384,2.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,15,16,0.7894736842105263,1.0666666666666667,4,6,True
1385,2.0,21,11,28.0,8.200000000000001,1,10,20,0.16666666666666666,11,14,0.7857142857142857,0.9333333333333333,6,6,True
1386,2.0,35,18,29.5,7.949999999999999,2,17,13,0.1875,13,15,0.7647058823529411,1.0,12,13,True
1387,,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,16,16,0.8,1.0666666666666667,4,6,True
1388,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,12,16,0.7058823529411765,1.0666666666666667,5,6,True
1389,2.0,37,19,29.5,7.95,2,18,12,0.1875,13,15,0.7647058823529411,1.0,13,14,True
1390,,21,11,28.0,8.200000000000001,1,10,20,0.1875,14,14,0.8235294117647058,0.9333333333333333,5,6,True
1391,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,13,14,0.7222222222222222,0.9333333333333333,5,6,True
1392,2.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,14,15,0.7368421052631579,1.0,4,6,True
1393,2.0,29,15,29.5,7.9,2,14,16,0.20833333333333334,10,15,0.5555555555555556,1.0,8,10,True
1394,2.0,35,18,29.5,7.95,2,17,13,0.16666666666666666,15,16,0.9375,1.0666666666666667,13,13,True
1395,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,14,15,0.7777777777777778,1.0,5,6,True
1396,,21,11,28.0,8.200000000000001,1,10,20,0.1875,14,14,0.8235294117647058,0.9333333333333333,5,6,True
1397,2.0,31,16,29.5,7.9,2,15,15,0.1875,14,15,0.7777777777777778,1.0,10,11,True
1398,2.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,13,17,0.7222222222222222,1.1333333333333333,4,6,True
1399,2.0,21,11,28.0,8.200000000000001,1,10,20,0.16666666666666666,13,16,0.8666666666666667,1.0666666666666667,6,6,True
1400,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,13,16,0.7222222222222222,1.0666666666666667,5,6,True
1401,2.0,35,18,29.5,7.8999999999999995,2,17,13,0.1875,14,15,0.7777777777777778,1.0,12,13,True
1402,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,13,16,0.7647058823529411,1.0666666666666667,5,6,True
1403,,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,14,14,0.7,0.9333333333333333,4,6,True
1404,2.0,21,11,28.0,8.200000000000001,1,10,20,0.16666666666666666,11,15,0.7857142857142857,1.0,6,6,True
1405,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,11,14,0.6470588235294118,0.9333333333333333,5,6,True
1406,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,12,14,0.6666666666666666,0.9333333333333333,5,6,True
1407,1.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,16,14,0.8888888888888888,0.9333333333333333,5,6,True
1408,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,13,14,0.7647058823529411,0.9333333333333333,5,6,True
1409,2.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,12,14,0.6666666666666666,0.9333333333333333,4,6,True
1410,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,11,14,0.6111111111111112,0.9333333333333333,5,6,True
1411,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,13,15,0.8125,1.0,5,6,True
1412,,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,15,15,0.75,1.0,4,6,True
1413,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,15,16,0.8333333333333334,1.0666666666666667,5,6,True
1414,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,11,15,0.6470588235294118,1.0,5,6,True
1415,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,11,14,0.6111111111111112,0.9333333333333333,5,6,True
1416,2.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,13,16,0.6842105263157895,1.0666666666666667,4,6,True
1417,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,13,14,0.7222222222222222,0.9333333333333333,5,6,True
1418,2.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,15,16,0.75,1.0666666666666667,4,6,True
1419,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,11,14,0.6875,0.9333333333333333,5,6,True
1420,,21,11,28.0,8.200000000000001,1,10,20,0.1875,15,15,0.8333333333333334,1.0,5,6,True
1421,2.0,33,17,29.5,7.8999999999999995,2,16,14,0.1875,13,16,0.7647058823529411,1.0666666666666667,11,12,True
1422,,21,11,28.0,8.200000000000001,1,10,20,0.1875,17,17,0.8947368421052632,1.1333333333333333,5,6,True
1423,2.0,31,16,29.5,7.95,2,15,15,0.1875,12,14,0.6666666666666666,0.9333333333333333,10,11,True
1424,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,15,16,0.8333333333333334,1.0666666666666667,5,6,True
1425,2.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,13,16,0.65,1.0666666666666667,4,6,True
1426,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,15,16,0.8823529411764706,1.0666666666666667,5,6,True
1427,2.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,12,13,0.6,0.8666666666666667,4,6,True
1428,2.0,21,11,28.0,8.200000000000001,1,10,20,0.16666666666666666,12,13,0.8,0.8666666666666667,6,6,True
1429,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,13,16,0.8125,1.0666666666666667,5,6,True
1430,2.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,12,15,0.631578947368421,1.0,4,6,True
1431,2.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,15,16,0.75,1.0666666666666667,4,6,True
1432,2.0,27,14,29.5,7.85,2,13,17,0.20833333333333334,14,16,0.7,1.0666666666666667,7,9,True
1433,2.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,11,14,0.5789473684210527,0.9333333333333333,4,6,True
1434,1.0,31,16,29.5,7.95,2,15,15,0.1875,14,13,0.7777777777777778,0.8666666666666667,10,11,True
1435,2.0,31,16,29.5,7.9,2,15,15,0.20833333333333334,10,14,0.5263157894736842,0.9333333333333333,9,11,True
1436,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,13,16,0.7647058823529411,1.0666666666666667,5,6,True
1437,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,14,15,0.7777777777777778,1.0,5,6,True
1438,1.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,17,14,0.8947368421052632,0.9333333333333333,5,6,True
1439,2.0,21,11,28.0,8.200000000000001,1,10,20,0.16666666666666666,13,14,0.8125,0.9333333333333333,6,6,True
1440,2.0,21,11,28.0,8.200000000000001,1,10,20,0.16666666666666666,12,14,0.75,0.9333333333333333,6,6,True
1441,,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,14,14,0.7,0.9333333333333333,4,6,True
1442,2.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,13,16,0.7222222222222222,1.0666666666666667,4,6,True
1443,2.0,21,11,28.0,8.200000000000001,1,10,20,0.16666666666666666,11,14,0.7333333333333333,0.9333333333333333,6,6,True
1444,2.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,15,16,0.75,1.0666666666666667,4,6,True
1445,2.0,21,11,28.0,8.200000000000001,1,10,20,0.16666666666666666,13,16,0.8666666666666667,1.0666666666666667,6,6,True
1446,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,14,16,0.8235294117647058,1.0666666666666667,5,6,True
1447,,21,11,28.0,8.200000000000001,1,10,20,0.1875,16,16,0.9411764705882353,1.0666666666666667,5,6,True
1448,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,15,16,0.8333333333333334,1.0666666666666667,5,6,True
1449,2.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,13,15,0.7222222222222222,1.0,4,6,True
1450,2.0,21,11,28.0,8.200000000000001,1,10,20,0.16666666666666666,13,15,0.8125,1.0,6,6,True
1451,2.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,12,15,0.6,1.0,4,6,True
1452,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,13,16,0.7647058823529411,1.0666666666666667,5,6,True
1453,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,13,14,0.7222222222222222,0.9333333333333333,5,6,True
1454,2.0,31,16,29.5,7.949999999999999,2,15,15,0.1875,13,15,0.7647058823529411,1.0,10,11,True
1455,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,13,14,0.7647058823529411,0.9333333333333333,5,6,True
1456,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,14,15,0.7777777777777778,1.0,5,6,True
1457,1.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,17,14,0.85,0.9333333333333333,4,6,True
1458,2.0,29,15,29.5,7.8999999999999995,2,14,16,0.1875,14,15,0.7777777777777778,1.0,9,10,True
